idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity
5998,3998,752.448065,752.444054,752.450873,730.7209,729.5153,731.6333,99,99,244168.8366,pos
5999,3999,752.444531,752.441145,752.449927,403.4963,401.6381,404.3947,97,97,157208.7433,pos
6000,4000,752.515028,752.512204,752.517722,885.9089,884.9418,887.8583,100,100,535370.5051,pos
6001,4001,752.55413,752.55126,752.557042,962.16275,961.0678,963.8285,96,96,238121.8193,pos
6002,4002,752.949781,752.945932,752.95252,730.8433,729.6468,731.8236,99,99,189263.7302,pos
6003,4003,753.518297,753.51552,753.521023,885.8768,884.9193,887.8251,99,99,220741.0873,pos
6004,4004,753.582866,753.580168,753.585798,935.9196,934.9975,937.0498,99,99,731044.6262,pos
6005,4005,754.420999,754.418161,754.423566,403.31455,402.3184,404.6537,96,96,221934.3255,pos
6006,4006,754.530564,754.527824,754.533282,909.3082,908.4733,910.2644,99,99,581244.4043,pos
6007,4007,754.925708,754.917047,754.936292,402.5814,400.8535,404.7171,85,85,127763.6866,pos
6008,4008,754.985633,754.98329,754.988765,700.9427,700.4069,701.8107,98,98,275619.6007,pos
6009,4009,755.399556,755.395831,755.403085,450.4058,449.0985,451.8307,80,80,95499.37722,pos
6010,4010,755.487141,755.484669,755.489718,701.0743,700.4829,701.8451,98,98,253620.7208,pos
6011,4011,755.510597,755.507943,755.513053,508.0582,504.415,514.4997,61,61,101139.3758,pos
6012,4012,755.534307,755.531209,755.538969,909.2338,877.6375,910.2644,105,99,244535.8707,pos
6013,4013,755.621802,755.619022,755.624848,507.7241,503.874,513.0152,77,77,153847.003,pos
6014,4014,755.733259,755.730718,755.736608,507.97385,503.874,512.9594,78,78,157268.2666,pos
6015,4015,755.84455,755.841706,755.847259,507.7504,504.4974,511.9927,65,65,114063.2435,pos
6016,4016,755.986673,755.983337,755.989687,701.0561,700.4069,701.9116,97,97,153327.3127,pos
6018,4018,756.54835,756.546019,756.55077,894.4901,893.2952,896.6122,100,100,2904872.579,pos
6019,4019,757.357151,757.354384,757.359557,341.14305,340.276,341.8276,98,98,169429.9253,pos
6020,4020,757.465547,757.4595,757.469196,651.43205,634.3193,653.0893,74,74,104711.2753,pos
6021,4021,757.551901,757.549436,757.554468,894.6362,893.2952,897.1401,99,99,1238722.358,pos
6022,4022,757.616709,757.613687,757.619224,941.9598,941.1364,942.9152,97,97,228214.2361,pos
6023,4023,758.564067,758.561739,758.567335,918.6821,917.8206,919.7238,99,99,19715158.65,pos
6024,4024,759.480761,759.478272,759.483053,754.976,753.3865,757.7849,100,100,489168.4421,pos
6025,4025,759.567248,759.52771,759.570579,918.5932,917.8206,968.8528,101,100,9060411.286,pos
6026,4026,759.632411,759.629917,759.635343,971.9593,970.6852,973.3464,99,99,853182.9675,pos
6027,4027,760.457113,760.45422,760.459087,403.4193,402.6333,404.5395,99,99,432462.4442,pos
6028,4028,760.484826,760.481154,760.490516,754.6424,750.619,756.0253,91,91,169483.0211,pos
6029,4029,760.579662,760.577042,760.582397,941.8318,941.1364,942.8788,99,99,11360688.15,pos
6030,4030,760.635964,760.633139,760.63871,971.9593,970.7682,973.3464,97,97,375303.1131,pos
6031,4031,760.958816,760.955804,760.961308,403.3723,402.3184,404.5991,99,99,307441.8099,pos
6032,4032,761.38845,761.385759,761.390724,353.3832,352.3344,353.9468,86,86,196852.4024,pos
6033,4033,761.460169,761.456314,761.462374,403.4137,401.7508,404.7171,90,90,99670.60785,pos
6034,4034,761.475891,761.472577,761.478889,762.6192,760.9958,763.4837,93,93,256201.7299,pos
6035,4035,761.496894,761.494334,761.499501,655.37415,654.2555,656.4546,92,92,281965.2713,pos
6036,4036,761.582831,761.58051,761.585615,941.9378,941.1364,943.1504,99,99,5099286.387,pos
6037,4037,761.640327,761.637644,761.644556,972.36975,971.1748,974.5154,54,54,32338.55821,pos
6038,4038,762.407653,762.405127,762.41018,468.50515,467.7537,469.4792,98,98,234572.8466,pos
6039,4039,762.478257,762.473978,762.482085,762.5057,760.9958,763.6345,71,71,93258.78796,pos
6040,4040,762.500117,762.49811,762.502775,655.6307,653.852,657.3684,67,67,103488.1176,pos
6041,4041,762.586039,762.583524,762.588959,941.99055,941.0184,943.2278,100,100,1171095.343,pos
6042,4042,762.909316,762.906687,762.91235,468.3499,467.5898,469.3052,95,95,176433.9866,pos
6043,4043,762.934485,762.932034,762.937031,403.5934,402.7599,404.5296,99,99,1078225.465,pos
6044,4044,762.974092,762.972049,762.976787,700.9511,700.3378,701.5699,99,99,1275124.481,pos
6045,4045,763.436228,763.433535,763.438731,403.5781,402.7599,404.5296,99,99,787561.0608,pos
6047,4047,763.475741,763.473735,763.47843,700.9293,700.3678,701.4001,99,99,1024380.057,pos
6048,4048,763.512595,763.478961,763.515636,754.2857,741.2627,756.3407,98,98,512399.5069,pos
6049,4049,763.589013,763.586445,763.591984,941.5073,940.4762,942.8473,93,93,190088.9915,pos
6050,4050,763.937533,763.935002,763.940086,403.5022,402.1933,404.3743,98,98,327451.2368,pos
6051,4051,763.977423,763.975102,763.979736,700.9293,700.3378,701.5444,99,99,443867.9749,pos
6052,4052,764.455502,764.451552,764.459723,341.7494,340.7151,343.3769,81,81,114935.0566,pos
6053,4053,764.478889,764.476189,764.481188,700.8974,700.1313,701.8107,93,93,126758.1784,pos
6054,4054,764.516163,764.513218,764.519391,754.06515,752.5163,756.297,92,92,187806.3346,pos
6055,4055,764.551215,764.547795,764.554042,932.378,931.5519,933.6028,99,99,322702.6725,pos
6056,4056,765.412981,765.410282,765.414967,403.8595,402.7599,405.031,99,99,2094907.924,pos
6057,4057,765.455689,765.453427,765.462821,740.1404,739.1317,740.9376,99,99,1570502.398,pos
6058,4058,765.507849,765.50494,765.510358,869.0844,868.2084,869.9292,100,100,283759.0064,pos
6059,4059,765.555582,765.552116,765.558386,932.4992,931.5515,933.4366,84,84,148653.4731,pos
6060,4060,765.914671,765.912016,765.916944,403.8604,402.7599,404.5991,99,99,1543637.243,pos
6061,4061,765.95749,765.955093,765.966045,740.1484,739.1317,740.9376,100,100,1235393.517,pos
6062,4062,765.982707,765.980408,765.985093,700.665,699.8072,701.5401,99,99,1040770.974,pos
6063,4063,766.41614,766.413348,766.418514,403.8811,402.6355,404.8109,99,99,653868.9769,pos
6064,4064,766.459193,766.456552,766.466927,739.88155,738.7275,741.374,100,100,546859.8895,pos
6065,4065,766.484441,766.481991,766.487028,700.94935,699.8464,701.9683,100,100,843527.269,pos
6066,4066,766.530522,766.527452,766.535063,899.89315,898.8859,901.6444,70,70,273582.7939,pos
6067,4067,766.568834,766.554344,766.571571,928.0513,926.7544,930.2468,97,97,903982.5943,pos
6068,4068,766.917837,766.914005,766.921112,403.8289,402.0349,405.1096,94,94,182554.9651,pos
6069,4069,766.960661,766.957716,766.962645,739.8661,738.392,741.4632,91,91,148045.6073,pos
6070,4070,766.986071,766.983426,766.988627,701.0087,700.2914,701.8451,99,99,363834.9562,pos
6071,4071,767.487536,767.484593,767.491357,701.0107,700.0225,701.8451,91,91,105608.9158,pos
6072,4072,767.53408,767.531462,767.537096,899.80595,898.6095,901.1581,56,56,81569.06303,pos
6073,4073,767.546251,767.543559,767.548559,762.3864,761.1015,764.1549,72,72,233566.7853,pos
6074,4074,767.572259,767.569593,767.575395,928.1774,926.7261,930.8342,97,97,415499.9677,pos
6075,4075,768.490382,768.48747,768.493552,353.2255,352.2388,353.8111,53,53,20941.64053,pos
6076,4076,768.549059,768.546316,768.551165,896.2408,895.2149,897.7178,62,62,171425.9029,pos
6077,4077,768.583551,768.581706,768.585491,933.57875,932.7441,934.6133,100,100,1500277.111,pos
6078,4078,769.580372,769.571962,769.591018,932.219,925.5359,966.1462,107,100,770764.6684,pos
6079,4079,770.056069,770.051707,770.058314,918.1894,917.2489,919.5599,77,77,156856.3678,pos
6080,4080,770.597154,770.594771,770.600155,940.31455,937.5799,943.9586,92,92,380463.4931,pos
6081,4081,770.960375,770.95802,770.963026,701.15885,700.4406,701.8451,100,100,599443.8694,pos
6082,4082,771.461779,771.458584,771.464266,701.15885,700.5279,701.8451,100,100,473706.6427,pos
6083,4083,771.578682,771.565175,771.589447,941.53405,908.2104,943.1734,78,69,145042.7778,pos
6084,4084,771.962116,771.959474,771.964858,701.0646,700.3678,701.7731,99,99,351805.2173,pos
6085,4085,772.072338,772.069468,772.074812,941.1078,940.2942,941.9003,71,71,126011.6271,pos
6086,4086,772.445126,772.442151,772.448562,736.81285,733.5098,738.2477,98,98,254052.3099,pos
6087,4087,772.462865,772.460619,772.466027,700.4826,699.2057,701.5401,95,95,174431.5432,pos
6088,4088,772.579315,772.576473,772.582593,932.57155,931.767,934.3006,100,100,734690.1412,pos
6089,4089,772.618379,772.614283,772.620959,970.3674,968.5907,972.539,89,89,131909.8822,pos
6090,4090,772.947358,772.944587,772.950657,737.2849,735.9852,738.7259,94,94,182349.2458,pos
6091,4091,772.961394,772.959214,772.964595,700.6786,699.736,701.8107,56,56,41165.64545,pos
6092,4092,773.400108,773.396878,773.402913,403.62285,401.649,404.8595,98,98,195991.3385,pos
6093,4093,773.453122,773.450642,773.456772,642.0114,640.7639,643.1883,97,97,319207.4734,pos
6094,4094,773.446055,773.442376,773.449032,738.00025,736.6797,739.8503,86,86,130417.0006,pos
6095,4095,773.582792,773.580267,773.585741,931.9531,930.841,933.353,100,100,308913.883,pos
6096,4096,773.645438,773.636597,773.658933,989.68045,982.1821,992.3789,100,100,240784.8791,pos
6097,4097,773.954916,773.952192,773.957865,642.01705,640.3429,643.6524,94,94,235236.5477,pos
6098,4098,773.956995,773.953431,773.95937,406.3849,405.1014,407.2642,91,91,146615.3026,pos
6099,4099,774.460934,774.458708,774.463585,730.60665,729.4785,731.589,100,100,220115.2749,pos
6100,4100,774.458302,774.454759,774.461941,406.626,404.7513,408.1018,65,65,62742.62704,pos
6101,4101,774.55923,774.556809,774.561927,825.9505,825.0744,826.989,99,99,488139.4938,pos
6102,4102,774.595842,774.592752,774.599033,957.8326,955.9415,959.3938,98,98,294705.7671,pos
6103,4103,774.649989,774.6445,774.653472,990.9151,989.6679,993.099,71,71,88402.33074,pos
6104,4104,774.962383,774.955397,774.965545,731.43235,699.3217,732.6297,104,97,170806.7507,pos
6105,4105,775.463071,775.458741,775.465918,868.89875,868.0498,869.937,78,78,93039.08664,pos
6106,4106,775.563029,775.560618,775.565965,825.7515,824.8651,826.6201,91,91,212817.5734,pos
6107,4107,775.598953,775.578657,775.602081,957.6324,956.4129,981.7828,87,87,131182.9525,pos
6108,4108,775.965517,775.959062,775.974254,701.817,700.8619,703.4872,59,59,76154.59578,pos
6109,4109,776.434107,776.430737,776.437209,406.414,405.4342,408.3533,92,92,122064.5743,pos
6110,4110,776.514752,776.511713,776.517519,880.5737,879.2818,881.6679,97,97,208118.0963,pos
6111,4111,777.518482,777.515733,777.521325,880.9088,880.028,882.0639,57,57,55957.92152,pos
6112,4112,777.539818,777.536082,777.543832,916.8394,915.5893,919.0046,90,90,213475.2189,pos
6113,4113,778.040683,778.037318,778.044698,917.6244,916.1493,919.3892,87,87,179222.0124,pos
6114,4114,778.530255,778.527526,778.532865,896.48765,894.4104,898.9992,100,100,3058046,pos
6115,4115,779.398853,779.396122,779.401626,441.48865,440.7793,442.1642,74,74,117073.8966,pos
6116,4116,779.533157,779.530748,779.535713,896.19825,893.8079,897.9205,100,100,1384178.477,pos
6117,4117,779.553838,779.551153,779.59772,941.2687,939.9358,942.5229,62,62,88836.12914,pos
6118,4118,780.055978,780.052431,780.05871,940.89125,939.8435,941.9446,68,68,112932.0005,pos
6119,4119,780.454309,780.451923,780.45628,348.7401,347.8897,349.4319,100,100,1018648.008,pos
6120,4120,780.546694,780.543338,780.550853,920.3796,889.3728,924.9016,105,99,10998021.59,pos
6121,4121,780.950437,780.926865,780.972713,572.2995,569.3508,576.0843,53,53,82790.25534,pos
6122,4122,781.457774,781.455163,781.46008,348.5847,347.8968,349.3385,99,99,333087.5095,pos
6123,4123,781.550269,781.546595,781.55281,920.3208,890.4416,921.9581,102,100,5053968.588,pos
6124,4124,781.6142,781.611308,781.61722,971.8978,970.6852,973.2694,99,99,872596.5811,pos
6125,4125,781.951215,781.948521,781.955399,701.3086,700.4829,702.3943,90,90,243162.9274,pos
6126,4126,782.470063,782.467059,782.472675,406.465,405.7683,407.6235,97,97,251824.5752,pos
6127,4127,782.452989,782.450548,782.45549,701.11855,700.3112,701.8451,92,92,193262.2398,pos
6128,4128,782.563364,782.561102,782.566107,909.7524,905.3495,911.3423,99,99,12882141.09,pos
6129,4129,782.561681,782.558898,782.564144,945.4269,944.1521,946.9127,79,79,5015413.585,pos
6130,4130,782.617656,782.614773,782.620754,971.8018,970.6852,973.2694,94,94,384713.9954,pos
6131,4131,782.971783,782.968355,782.974376,406.41215,405.4291,407.6711,98,98,194155.2337,pos
6132,4132,783.062783,783.060491,783.065928,939.1736,930.7009,941.4843,71,71,183241.5539,pos
6133,4133,783.429968,783.427235,783.432444,450.0927,449.0542,450.8145,81,81,140821.5407,pos
6134,4134,783.56707,783.564432,783.569691,910.063,905.9879,911.4584,99,99,6016505.834,pos
6135,4135,783.565019,783.562055,783.56749,945.41505,944.122,946.9588,60,60,1370598.739,pos
6136,4136,784.420984,784.417033,784.426919,470.2962,469.2434,471.049,95,95,178669.6673,pos
6137,4137,784.485733,784.482471,784.48787,360.17555,359.6032,360.9341,100,100,537725.8275,pos
6138,4138,784.578493,784.575186,784.581312,926.1903,924.9731,927.3572,99,99,10856577.07,pos
6139,4139,784.922515,784.919374,784.924605,470.2893,469.4542,471.3538,77,77,126924.8795,pos
6140,4140,784.947713,784.94507,784.949816,406.719,405.9473,407.5293,99,99,694464.9772,pos
6141,4141,784.990525,784.987772,784.993266,739.9701,738.9451,741.7689,99,99,330740.7149,pos
6142,4142,785.409387,785.406878,785.41144,348.86255,347.9514,349.4924,100,100,2187999.386,pos
6143,4143,785.449435,785.446581,785.452066,406.6977,405.5134,407.7818,98,98,515733.69,pos
6144,4144,785.496371,785.494077,785.498723,759.6674,758.62,760.5337,99,99,1085342.336,pos
6145,4145,785.582418,785.57968,785.585278,926.3878,925.2333,927.8573,99,99,4561573.425,pos
6146,4146,785.647919,785.645173,785.650965,976.4285,975.2396,977.8611,99,99,1108205.063,pos
6147,4147,785.950915,785.947961,785.953497,406.5652,405.4342,407.7818,95,95,209558.412,pos
6148,4148,785.994368,785.991632,785.997213,740.0626,738.6515,741.2163,54,54,27541.77025,pos
6149,4149,786.025176,786.022321,786.027717,918.17775,917.2489,919.5612,66,66,98720.8341,pos
6150,4150,786.41287,786.410427,786.414851,348.95105,347.9514,349.7682,100,100,780571.5167,pos
6151,4151,786.500018,786.497582,786.502533,759.8937,759.134,760.5337,99,99,446592.101,pos
6152,4152,786.595297,786.59269,786.598454,951.5585,950.5192,952.5937,99,99,10262824.86,pos
6153,4153,786.651887,786.648447,786.65459,976.41265,975.2396,977.8611,88,88,451632.7412,pos
6154,4154,787.425988,787.423165,787.428202,407.0856,405.9473,407.8558,99,99,1554951.088,pos
6155,4155,787.469135,787.46652,787.476773,739.7763,738.6084,740.9376,99,99,1360006.171,pos
6156,4156,787.59854,787.595837,787.601678,951.5162,950.5192,952.5937,99,99,4830840.516,pos
6157,4157,787.664021,787.660745,787.666916,1010.8291,1009.4961,1012.2117,99,99,963237.4974,pos
6158,4158,787.927986,787.924828,787.929787,407.0252,405.4342,407.8161,100,100,1167510.837,pos
6159,4159,787.970667,787.967817,787.977921,739.77665,738.774,740.5687,100,100,1140816.503,pos
6160,4160,788.02617,788.012412,788.044,934.8048,928.7396,941.3945,77,77,123127.7342,pos
6161,4161,788.429425,788.426053,788.432193,406.9433,405.7109,407.771,99,99,520052.159,pos
6162,4162,788.472466,788.469741,788.479121,739.7069,738.1013,740.5687,99,99,516266.2847,pos
6163,4163,788.549657,788.54023,788.552789,928.2554,926.0954,942.7206,67,67,195581.7555,pos
6164,4164,788.608543,788.603864,788.614009,977.1894,949.9964,979.079,100,100,2900779.716,pos
6165,4165,788.667484,788.6642,788.67026,1010.7333,1009.3254,1012.2117,99,99,455546.2656,pos
6166,4166,788.930363,788.927235,788.933404,406.97005,405.5762,408.8217,82,82,134294.7607,pos
6167,4167,788.97368,788.971805,788.977161,740.1136,739.1761,741.3541,65,65,98908.0335,pos
6168,4168,789.440962,789.438041,789.442823,360.3916,359.6096,361.1701,99,99,1450177.98,pos
6169,4169,789.527779,789.525517,789.530081,762.2273,761.6409,762.8317,99,99,2928659.394,pos
6170,4170,789.550599,789.547276,789.556038,925.9884,924.4762,928.479,95,95,209835.7279,pos
6171,4171,789.614479,789.611745,789.617502,977.37475,976.1714,979.079,100,100,891299.955,pos
6172,4172,789.671272,789.667677,789.673585,1011.0965,1009.2918,1013.3689,65,65,92324.29587,pos
6173,4173,790.444267,790.44164,790.446485,360.22485,359.248,361.0617,96,96,517180.2645,pos
6174,4174,790.531114,790.52858,790.533596,762.269,761.3688,762.908,99,99,1215265.207,pos
6175,4175,790.529825,790.527433,790.532867,897.2687,896.0919,898.9992,66,66,249841.5146,pos
6176,4176,790.564492,790.561295,790.569024,933.6348,932.5457,935.0544,100,100,866882.9033,pos
6177,4177,790.61784,790.614937,790.620744,977.30895,976.1714,979.079,96,96,213406.8618,pos
6178,4178,791.446903,791.442589,791.449103,359.9272,359.2931,360.6669,65,65,101430.6642,pos
6179,4179,791.526633,791.521753,791.534497,877.2415,876.0916,897.5698,100,100,491788,pos
6180,4180,791.569851,791.564432,791.572284,933.63905,932.3823,935.1678,100,100,378611.1395,pos
6181,4181,791.533891,791.531673,791.537828,761.4918,760.7466,762.2879,97,97,289283.0042,pos
6182,4182,792.527517,792.524047,792.548586,876.3068,875.1718,910.3556,89,89,151789.3354,pos
6183,4183,792.584282,792.579817,792.587276,930.70095,929.1754,933.7053,88,88,377566.1422,pos
6184,4184,793.54942,793.538217,793.572581,912.2231,903.139,927.9192,99,99,371516.5133,pos
6185,4185,794.055081,794.052988,794.058366,920.2653,915.136,924.6925,65,65,133604.2158,pos
6186,4186,794.45902,794.456099,794.464986,736.3238,734.8168,737.8679,100,100,196243.3827,pos
6187,4187,794.599703,794.597156,794.60255,937.9664,937.0142,939.5391,97,97,925574.9838,pos
6188,4188,794.960744,794.957576,794.966597,736.534,735.1345,737.9869,96,96,157175.8103,pos
6189,4189,795.413107,795.40913,795.41614,406.8842,405.0097,407.8867,77,77,130503.8701,pos
6190,4190,795.4661,795.461583,795.468716,642.07075,640.2919,643.3654,96,96,277597.873,pos
6191,4191,795.459398,795.456196,795.463117,737.954,736.2024,739.9356,73,73,99621.13619,pos
6192,4192,795.510096,795.506436,795.527604,845.3415,833.1517,847.0502,61,61,61396.88257,pos
6193,4193,795.599337,795.595881,795.605279,937.8964,935.9785,940.9072,95,95,463477.9327,pos
6194,4194,795.630005,795.62605,795.633057,990.46495,988.9649,991.8083,98,98,259566.4322,pos
6195,4195,795.96785,795.964104,795.970446,642.2263,639.9173,644.101,87,87,202246.281,pos
6196,4196,796.47409,796.471823,796.478219,730.4972,729.2445,731.7758,100,100,188088.3338,pos
6197,4197,796.541019,796.53781,796.544008,825.64245,824.4037,826.76,98,98,409055.9252,pos
6199,4199,796.631827,796.614211,796.636664,989.36545,965.6196,991.423,68,68,122137.382,pos
6200,4200,796.969312,796.965822,796.975598,701.32875,699.9904,703.9957,96,96,244969.4298,pos
6201,4201,796.975668,796.973402,796.980022,730.243,728.3938,732.2711,54,54,53695.64462,pos
6202,4202,797.471033,797.468227,797.476839,701.9646,699.8464,730.8042,99,97,198974.0007,pos
6203,4203,797.544661,797.542069,797.547275,825.5273,824.4037,826.76,93,93,168192.0758,pos
6204,4204,797.585311,797.580405,797.622574,953.0073,950.4703,968.7601,89,89,339887.0658,pos
6205,4205,798.087667,798.081641,798.090425,950.7735,949.1402,952.0099,63,63,102175.6921,pos
