idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity,tp1_food_YESvsNO,id,P_1,p<0.05,"p,0.01",sign_1
1366,1366,584.353555,584.351789,584.355281,652.9697,651.9935,654.0864,101,101,383516.2713,neg,TRUE,1366,0.896661,0,0,1
1367,1367,585.357225,585.354735,585.359044,652.0157,651.0037,653.9287,87,87,78542.36808,neg,FALSE,NA,NA,NA,NA,NA
1368,1368,585.372177,585.369806,585.374657,744.6437,743.5228,745.7804,77,77,78562.89163,neg,FALSE,NA,NA,NA,NA,NA
1369,1369,586.312038,586.310233,586.313641,607.7639,607.1065,608.3059,101,101,890520.3622,neg,TRUE,1369,0.414653,0,0,-1
1370,1370,587.315556,587.31348,587.317156,607.6091,606.6286,608.2927,101,101,246875.3854,neg,TRUE,1370,0.612165,0,0,-1
1371,1371,588.327751,588.325796,588.329185,631.0268,630.5858,631.6497,101,101,7162404.365,neg,TRUE,1371,0.802434,0,0,-1
1372,1372,589.331039,589.329037,589.332551,631.0752,630.5858,631.6179,101,101,2021984.602,neg,TRUE,1372,0.544003,0,0,-1
1373,1373,589.44304,589.440633,589.444783,728.22725,722.7762,731.808,94,94,266722.1868,neg,TRUE,1373,0.417839,0,0,1
1374,1374,590.3434,590.341281,590.344919,649.6862,649.0947,650.5675,101,101,1909632.015,neg,TRUE,1374,0.386905,0,0,-1
1375,1375,591.346665,591.344627,591.348365,649.9358,649.2587,650.7755,101,101,564800.0315,neg,TRUE,1375,0.891795,0,0,-1
1376,1376,591.386269,591.382975,591.388569,765.7746,764.2518,767.8631,81,81,84822.55655,neg,FALSE,NA,NA,NA,NA,NA
1377,1377,591.459796,591.457906,591.461416,727.1109,723.1066,730.0908,101,101,899361.9883,neg,TRUE,1377,0.603657,0,0,-1
1378,1378,592.261968,592.260082,592.264002,630.3987,629.0298,631.4332,79,79,88503.00873,neg,TRUE,1378,0.179342,0,0,1
1379,1379,592.359119,592.328262,592.360715,674.4404,668.0394,675.7167,101,101,233674.499,neg,TRUE,1379,0.839964,0,0,-1
1380,1380,592.463385,592.461262,592.464717,727.137,720.8943,731.4908,97,97,338063.6428,neg,TRUE,1380,0.411629,0,0,-1
1381,1381,593.361691,593.359591,593.364258,673.6834,672.423,674.5446,62,62,67603.1739,neg,FALSE,NA,NA,NA,NA,NA
1382,1382,593.475507,593.473699,593.477033,736.4422,735.5441,737.5781,101,101,4532302.904,neg,TRUE,1382,0.1873,0,0,-1
1383,1383,594.29929,594.297364,594.300863,626.9084,625.9344,627.8904,99,99,135979.6655,neg,TRUE,1383,0.786376,0,0,1
1384,1384,594.335858,594.333788,594.337797,675.7929,674.9499,676.8715,93,93,113255.9929,neg,FALSE,NA,NA,NA,NA,NA
1385,1385,594.374646,594.372671,594.376334,700.3968,699.4773,701.2385,101,101,187829.1953,neg,TRUE,1385,0.720346,0,0,-1
1386,1386,594.478957,594.476956,594.480323,736.3677,735.5441,737.6836,101,101,1688141.829,neg,TRUE,1386,0.18278,0,0,-1
1387,1387,595.284604,595.28329,595.287042,672.85665,650.0435,694.6794,62,62,175843.5711,neg,FALSE,NA,NA,NA,NA,NA
1388,1388,595.491204,595.489402,595.492816,751.8329,750.4977,753.0144,101,101,7434723.892,neg,TRUE,1388,0.204062,0,0,1
1389,1389,596.390172,596.388003,596.392018,732.0575,731.0673,733.1728,82,82,80758.67996,neg,FALSE,NA,NA,NA,NA,NA
1390,1390,596.494608,596.492635,596.496048,751.8329,750.1593,753.0144,101,101,2681309.886,neg,TRUE,1390,0.175283,0,0,1
1391,1391,597.301953,597.300329,597.303012,679.2856,645.3861,712.33,62,62,158246.1676,neg,FALSE,NA,NA,NA,NA,NA
1392,1392,597.496968,597.494497,597.498566,751.6479,749.9403,752.6366,101,101,483075.5114,neg,TRUE,1392,0.243327,0,0,-1
1393,1393,598.286061,598.284224,598.288159,651.8357,650.5998,653.1824,101,101,347481.6293,neg,TRUE,1393,0.317913,0,0,1
1394,1394,599.317649,599.315662,599.318549,721.749,681.1204,737.3124,65,65,206906.7217,neg,FALSE,NA,NA,NA,NA,NA
1395,1395,599.462801,599.460782,599.464418,800.5981,797.7859,802.9509,84,84,111407.4241,neg,FALSE,NA,NA,NA,NA,NA
1396,1396,603.407674,603.405173,603.409676,703.98355,702.9928,705.0359,92,92,87723.93377,neg,TRUE,1396,0.014258,TRUE,0,-1
1397,1397,605.402597,605.400749,605.404226,778.0295,776.8967,779.718,100,100,121353.1582,neg,TRUE,1397,0.83356,0,0,-1
1398,1398,606.299261,606.297537,606.301178,618.4388,617.73,619.2221,101,101,724405.2753,neg,TRUE,1398,0.305689,0,0,-1
1399,1399,607.302727,607.300753,607.304502,618.2141,617.4711,619.2221,101,101,176105.646,neg,TRUE,1399,0.261126,0,0,-1
1400,1400,608.315016,608.312921,608.316672,651.7641,651.2486,652.3907,101,101,7016222.029,neg,TRUE,1400,0.398267,0,0,1
1401,1401,609.318247,609.316213,609.320052,651.7746,651.0447,652.5786,101,101,1827263.562,neg,TRUE,1401,0.763028,0,0,1
1402,1402,609.470113,609.468327,609.472035,725.143,719.2419,730.0429,64,64,130245.1951,neg,FALSE,NA,NA,NA,NA,NA
1403,1403,609.554069,609.552023,609.555945,929.33885,926.2613,932.2297,86,86,57765.85951,neg,FALSE,NA,NA,NA,NA,NA
1404,1404,610.320773,610.318835,610.322538,651.9207,650.9361,652.8807,101,101,322091.2538,neg,TRUE,1404,0.490223,0,0,-1
1405,1405,611.52208,611.520265,611.524241,848.89005,847.8331,850.062,82,82,97188.07243,neg,FALSE,NA,NA,NA,NA,NA
1406,1406,612.249551,612.24727,612.252507,636.28865,634.7341,637.6928,54,54,73828.5221,neg,FALSE,NA,NA,NA,NA,NA
1407,1407,612.327633,612.325597,612.329093,629.3309,628.9215,629.9522,101,101,1244293.958,neg,TRUE,1407,0.664527,0,0,-1
1408,1408,612.385168,612.383124,612.387198,693.5433,692.5675,694.4485,100,100,118372.7624,neg,FALSE,NA,NA,NA,NA,NA
1409,1409,613.330944,613.328818,613.332706,629.3578,628.4309,630.4963,101,101,372339.796,neg,TRUE,1409,0.446745,0,0,-1
1410,1410,613.441813,613.439844,613.443387,727.1689,721.8814,730.13,87,87,155303.1052,neg,FALSE,NA,NA,NA,NA,NA
1411,1411,614.343128,614.341336,614.345234,643.1926,642.243,644.2422,101,101,410403.4378,neg,TRUE,1411,0.981003,0,0,-1
1412,1412,615.346584,615.344839,615.34853,642.8931,642.017,643.8994,97,97,112259.0883,neg,TRUE,1412,0.865126,0,0,-1
1413,1413,615.457363,615.455346,615.459022,736.7337,735.5441,738.1811,101,101,923814.8888,neg,TRUE,1413,0.234164,0,0,-1
1414,1414,616.358904,616.356852,616.36071,665.8946,664.9266,666.9199,76,76,87668.7867,neg,FALSE,NA,NA,NA,NA,NA
1415,1415,616.460681,616.458606,616.462195,736.96405,735.5441,738.9971,100,100,357974.5301,neg,TRUE,1415,0.229381,0,0,-1
1416,1416,616.550156,616.547565,616.552232,57.44855,54.7889,59.3423,86,86,81640.14404,neg,TRUE,1416,0.178687,0,0,1
1417,1417,617.473213,617.471204,617.474561,751.6703,750.1593,753.0144,101,101,1447068.527,neg,TRUE,1417,0.24722,0,0,-1
1418,1418,618.47642,618.474416,618.477841,751.7433,749.9403,753.0926,101,101,543886.2953,neg,TRUE,1418,0.233005,0,0,-1
1419,1419,618.547217,618.544512,618.549114,58.0547,56.202,59.5798,101,101,173005.8607,neg,TRUE,1419,0.045169,TRUE,0,1
1420,1420,619.285573,619.283411,619.287271,659.0647,615.6272,691.211,101,101,568102.9651,neg,FALSE,NA,NA,NA,NA,NA
1421,1421,619.478671,619.476111,619.480904,750.7726,749.2664,752.5951,79,79,78317.49521,neg,FALSE,NA,NA,NA,NA,NA
1422,1422,620.289031,620.286655,620.291348,659.2699,615.6272,691.0494,100,100,148628.4624,neg,FALSE,NA,NA,NA,NA,NA
1423,1423,620.351879,620.349271,620.354479,684.0245,682.7473,684.6734,63,63,65054.38036,neg,FALSE,NA,NA,NA,NA,NA
1424,1424,620.544178,620.541562,620.546259,58.0672,56.2697,59.8333,98,98,165483.0652,neg,TRUE,1424,0.13053,0,0,1
1425,1425,622.286034,622.283843,622.288267,633.9071,632.8393,634.7854,101,101,230853.9438,neg,TRUE,1425,0.770005,0,0,1
1426,1426,622.330541,622.328451,622.332249,670.6999,669.6473,671.6463,101,101,322433.9743,neg,TRUE,1426,0.04583,TRUE,0,1
1427,1427,622.541406,622.538693,622.544123,57.3559,55.5062,58.9518,88,88,82466.10309,neg,TRUE,1427,0.461115,0,0,-1
1428,1428,622.737337,622.734915,622.739474,58.7676,57.4506,60.1563,101,101,137972.3662,neg,TRUE,1428,0.426545,0,0,1
1429,1429,623.333738,623.331457,623.336361,670.73105,669.2322,672.1731,74,74,72824.24945,neg,FALSE,NA,NA,NA,NA,NA
1430,1430,624.30128,624.281777,624.308122,662.06545,616.7491,663.4473,108,101,146793.2771,neg,TRUE,1430,0.492323,0,0,1
1431,1431,624.334983,624.331006,624.337387,511.8236,506.1535,514.9351,97,97,353710.2336,neg,TRUE,1431,0.479978,0,0,-1
1432,1432,624.734379,624.731967,624.736755,58.8126,57.9462,59.6323,99,99,161566.1616,neg,TRUE,1432,0.626577,0,0,-1
1433,1433,625.338976,625.336004,625.355072,510.98195,505.6436,545.0898,60,58,104241.746,neg,FALSE,NA,NA,NA,NA,NA
1434,1434,626.317432,626.315212,626.319541,693.8225,692.6313,694.7536,101,101,160392.5332,neg,TRUE,1434,0.793388,0,0,-1
1435,1435,626.354021,626.351437,626.355712,260.75285,259.7077,262.0116,60,60,131536.0653,neg,FALSE,NA,NA,NA,NA,NA
1436,1436,626.731675,626.728862,626.733475,58.4429,57.3781,59.917,99,99,85775.88228,neg,TRUE,1436,0.392413,0,0,-1
1437,1437,627.371509,627.369537,627.373819,533.4674,531.6123,534.8504,68,68,81172.42055,neg,FALSE,NA,NA,NA,NA,NA
1438,1438,628.575671,628.573088,628.578287,53.3122,51.9698,55.3883,60,60,51968.24296,neg,FALSE,NA,NA,NA,NA,NA
1439,1439,629.397947,629.396064,629.399664,708.9774,703.1859,714.3053,83,83,191802.2319,neg,FALSE,NA,NA,NA,NA,NA
1440,1440,630.299322,630.297237,630.301616,609.76675,608.3824,610.7579,98,98,124706.583,neg,TRUE,1440,0.473541,0,0,1
1441,1441,632.314922,632.312848,632.316742,633.6608,633.1039,634.3097,101,101,4272024.592,neg,TRUE,1441,0.941491,0,0,-1
1442,1442,633.31832,633.31625,633.32,633.7324,633.0951,634.3641,101,101,1225123.324,neg,TRUE,1442,0.579167,0,0,-1
1443,1443,634.330557,634.328637,634.332218,662.5769,661.9671,663.5471,101,101,3062582.511,neg,TRUE,1443,0.800445,0,0,1
1444,1444,635.333876,635.331924,635.335701,662.6249,661.8198,663.4473,101,101,873549.6428,neg,TRUE,1444,0.421535,0,0,1
1445,1445,636.346199,636.344174,636.348015,693.6907,692.6313,694.3368,101,101,3622393.127,neg,TRUE,1445,0.90408,0,0,-1
1446,1446,636.45787,636.455754,636.459868,797.3629,796.2889,798.4485,97,97,77965.33273,neg,TRUE,1446,0.714064,0,0,1
1447,1447,637.34977,637.347423,637.351444,693.6527,692.6313,694.3368,101,101,1019299.512,neg,TRUE,1447,0.643871,0,0,-1
1448,1448,638.352052,638.349705,638.35431,693.6527,692.747,694.4485,101,101,180103.1854,neg,TRUE,1448,0.857002,0,0,-1
1449,1449,647.434008,647.430732,647.43735,703.9033,702.8248,705.1184,91,91,64606.25912,neg,TRUE,1449,0.068676,0,0,-1
1450,1450,648.271168,648.268929,648.273236,604.1181,603.1487,605.0377,77,77,91174.41846,neg,FALSE,NA,NA,NA,NA,NA
1451,1451,654.299387,654.297136,654.301478,607.4332,606.8049,608.1963,99,99,148722.6135,neg,TRUE,1451,0.265358,0,0,1
1452,1452,656.314951,656.312855,656.316708,630.7875,629.9531,631.4301,101,101,922741.7097,neg,TRUE,1452,0.871788,0,0,-1
1453,1453,657.318171,657.315829,657.320037,630.7216,629.6528,631.5847,101,101,261313.3268,neg,TRUE,1453,0.437126,0,0,-1
1454,1454,658.330657,658.326487,658.332731,649.0443,647.1893,650.6899,97,97,185563.8644,neg,TRUE,1454,0.518359,0,0,-1
1455,1455,659.508799,659.489371,659.511723,850.4251,816.6305,851.314,57,56,95207.61202,neg,FALSE,NA,NA,NA,NA,NA
1456,1456,664.584857,664.583185,664.587432,950.1567,947.9109,952.4321,66,66,71478.5501,neg,FALSE,NA,NA,NA,NA,NA
1457,1457,666.272891,666.270089,666.275641,652.3542,650.2271,657.8145,65,65,93425.35104,neg,FALSE,NA,NA,NA,NA,NA
1458,1458,666.600852,666.598935,666.602862,990.985,988.9087,993.9353,101,101,153961.5672,neg,FALSE,NA,NA,NA,NA,NA
1459,1459,667.604396,667.602302,667.60633,990.7231,988.3385,993.5945,69,69,83446.57092,neg,FALSE,NA,NA,NA,NA,NA
1460,1460,670.285365,670.283066,670.287074,651.7452,650.7291,652.7261,101,101,439154.512,neg,TRUE,1460,0.287027,0,0,1
1461,1461,670.317244,670.31446,670.318896,260.5759,259.2025,261.8546,97,97,191161.7481,neg,TRUE,1461,0.293686,0,0,-1
1462,1462,671.288592,671.286199,671.291351,651.535,650.083,653.2426,98,98,91925.29789,neg,FALSE,NA,NA,NA,NA,NA
1463,1463,674.286632,674.284474,674.28888,618.273,617.5546,619.2221,101,101,231619.9171,neg,TRUE,1463,0.13629,0,0,-1
1464,1464,676.302321,676.300092,676.304148,651.7746,649.4382,652.7261,101,101,1708013.653,neg,TRUE,1464,0.009652,TRUE,TRUE,1
1465,1465,676.505665,676.503154,676.508444,57.0408,54.6547,58.7676,91,91,89847.12301,neg,FALSE,NA,NA,NA,NA,NA
1466,1466,677.305638,677.303504,677.307656,651.8991,649.4382,653.7977,101,101,484456.2622,neg,TRUE,1466,0.059716,0,0,1
1467,1467,678.503003,678.500228,678.505451,57.1825,54.7889,58.9168,97,97,100526.6086,neg,TRUE,1467,0.203091,0,0,-1
1468,1468,680.315102,680.312579,680.317084,628.37305,627.025,629.1353,100,100,156326.3328,neg,TRUE,1468,0.596192,0,0,-1
1469,1469,680.499446,680.49717,680.502942,56.4538,54.6547,58.9504,67,67,59907.47026,neg,FALSE,NA,NA,NA,NA,NA
1470,1470,680.616692,680.61357,680.618561,1016.2947,1014.0877,1018.982,99,99,138632.848,neg,FALSE,NA,NA,NA,NA,NA
1471,1471,681.619947,681.617656,681.621631,1016.2303,1013.9868,1018.9346,64,64,79571.99839,neg,FALSE,NA,NA,NA,NA,NA
1472,1472,683.444799,683.441222,683.446607,737.2431,735.0046,739.4555,101,101,302111.4315,neg,TRUE,1472,0.388671,0,0,-1
1473,1473,684.4482,684.445414,684.450241,737.0158,734.4615,741.3199,81,81,88263.32733,neg,FALSE,NA,NA,NA,NA,NA
1474,1474,685.460418,685.458402,685.462401,751.94,750.1593,753.1548,101,101,471866.7658,neg,TRUE,1474,0.303745,0,0,-1
1475,1475,686.464062,686.461482,686.465617,752.02045,749.8384,753.5957,96,96,177738.9512,neg,TRUE,1475,0.144004,0,0,-1
1476,1476,690.273055,690.27033,690.275575,634.0184,632.384,635.5411,70,70,71335.91474,neg,FALSE,NA,NA,NA,NA,NA
1477,1477,690.317726,690.315165,690.320262,670.9063,669.3165,672.4269,85,85,83021.20527,neg,TRUE,1477,0.186986,0,0,-1
1478,1478,690.60064,690.598813,690.602915,955.67465,952.8062,958.0877,66,66,77394.12804,neg,FALSE,NA,NA,NA,NA,NA
1479,1479,691.499707,691.497095,691.501864,780.5874,779.5662,781.6085,101,101,192351.2126,neg,TRUE,1479,0.460117,0,0,-1
1480,1480,692.503195,692.5007,692.505354,780.24745,779.2304,781.4316,88,88,65847.60372,neg,FALSE,NA,NA,NA,NA,NA
1481,1481,692.616563,692.614444,692.618238,995.6481,993.7623,999.4176,101,101,277341.0058,neg,FALSE,NA,NA,NA,NA,NA
1482,1482,693.619829,693.617758,693.622007,995.54685,993.7071,998.6367,100,100,122630.0319,neg,FALSE,NA,NA,NA,NA,NA
1483,1483,694.285417,694.282896,694.287185,633.8277,632.5833,634.8664,101,101,267505.2609,neg,FALSE,NA,NA,NA,NA,NA
1484,1484,694.632282,694.6302,694.634177,1045.564,1042.7512,1048.5394,101,101,408809.6895,neg,FALSE,NA,NA,NA,NA,NA
1485,1485,695.288446,695.285742,695.291097,633.5942,632.0275,635.1247,58,58,65094.52087,neg,FALSE,NA,NA,NA,NA,NA
1486,1486,695.635678,695.633333,695.637453,1045.4667,1042.13,1048.5394,101,101,180543.9554,neg,FALSE,NA,NA,NA,NA,NA
1487,1487,696.30108,696.298453,696.302964,662.15,660.8718,662.9806,101,101,170180.4528,neg,TRUE,1487,0.513522,0,0,1
1488,1488,698.316605,698.314244,698.319312,693.8131,692.9659,694.7536,101,101,173118.3379,neg,TRUE,1488,0.699539,0,0,-1
1489,1489,698.509732,698.506607,698.511368,886.8492,885.0166,889.1123,66,66,63858.67559,neg,FALSE,NA,NA,NA,NA,NA
1490,1490,700.302312,700.300015,700.304257,633.9851,633.1293,634.694,101,101,1138761.805,neg,TRUE,1490,0.877817,0,0,-1
1491,1491,701.305638,701.303411,701.3077,634.1401,633.1845,635.1013,101,101,329684.0597,neg,TRUE,1491,0.885836,0,0,1
1492,1492,702.317354,702.305256,702.319824,663.1893,632.073,664.5298,117,101,812575.4114,neg,TRUE,1492,0.50781,0,0,-1
1493,1493,703.321286,703.318921,703.323485,662.8938,661.6237,664.1155,101,101,234672.6482,neg,TRUE,1493,0.758646,0,0,1
1494,1494,704.333683,704.331179,704.335536,693.915,692.6313,694.7536,101,101,962818.2535,neg,TRUE,1494,0.754757,0,0,-1
1495,1495,705.337101,705.334747,705.338981,693.9216,692.6313,694.7069,101,101,276668.1747,neg,TRUE,1495,0.966188,0,0,-1
1496,1496,705.515537,705.513106,705.525589,798.0411,796.91,799.6839,100,100,84247.27613,neg,FALSE,NA,NA,NA,NA,NA
1498,1498,709.502797,709.499663,709.504474,815.3862,814.6189,816.7991,78,78,65182.28527,neg,FALSE,NA,NA,NA,NA,NA
1499,1499,714.504096,714.502243,714.50683,869.72135,868.2463,871.3496,84,84,83437.47499,neg,FALSE,NA,NA,NA,NA,NA
1500,1500,717.515495,717.513325,717.51726,788.4892,787.394,789.4338,101,101,373707.2765,neg,TRUE,1500,0.836068,0,0,-1
1501,1501,718.519002,718.516339,718.520872,788.1998,787.1854,789.3578,101,101,144679.7127,neg,TRUE,1501,0.9099,0,0,-1
1502,1502,719.531091,719.528957,719.532813,816.1979,815.4055,817.2516,101,101,3525117.153,neg,TRUE,1502,0.959487,0,0,-1
1503,1503,720.534355,720.532062,720.53625,816.1983,815.3262,817.4502,101,101,1370278.006,neg,TRUE,1503,0.888822,0,0,-1
1504,1504,721.538944,721.535924,721.540573,816.9116,816.0148,818.0919,101,101,328993.9627,neg,TRUE,1504,0.59105,0,0,-1
1505,1505,722.509373,722.507075,722.511484,881.3334,879.9188,883.2358,101,101,254457.2164,neg,TRUE,1505,0.805035,0,0,-1
1506,1506,723.513067,723.510814,723.515161,881.0601,879.3561,883.2358,101,101,101239.1722,neg,TRUE,1506,0.871453,0,0,-1
1507,1507,724.30235,724.299891,724.3045,630.3545,629.0361,631.5176,101,101,221779.5847,neg,TRUE,1507,0.88597,0,0,-1
1508,1508,724.52397,724.521616,724.526571,890.4988,887.8036,893.5943,101,101,102684.1743,neg,FALSE,NA,NA,NA,NA,NA
1509,1509,726.540854,726.538306,726.54289,924.58325,923.3948,926.8209,100,100,103221.8227,neg,FALSE,NA,NA,NA,NA,NA
1510,1510,727.544778,727.542072,727.546308,924.4834,923.0681,926.8209,56,56,55903.33387,neg,FALSE,NA,NA,NA,NA,NA
1511,1511,731.530005,731.528725,731.532768,807.00125,805.2685,808.6846,62,62,55072.84249,neg,FALSE,NA,NA,NA,NA,NA
1512,1512,733.546717,733.544755,733.548619,833.7832,833.0126,835.3346,101,101,1222113.844,neg,TRUE,1512,0.669649,0,0,-1
1513,1513,734.550267,734.547747,734.552116,833.8027,832.4443,835.3346,101,101,499187.4752,neg,TRUE,1513,0.891621,0,0,-1
1514,1514,735.553191,735.550559,735.555004,833.7281,832.4443,835.1849,98,98,108655.436,neg,FALSE,NA,NA,NA,NA,NA
1515,1515,738.272834,738.270061,738.275247,651.5878,648.6994,653.3512,101,101,195970.9169,neg,TRUE,1515,0.184267,0,0,1
1516,1516,738.50434,738.502322,738.506704,864.9807,862.9032,866.671,99,99,125229.5757,neg,TRUE,1516,0.378767,0,0,1
1517,1517,739.507645,739.505544,739.512355,864.86755,862.7662,866.5513,64,64,60873.19788,neg,FALSE,NA,NA,NA,NA,NA
1518,1518,740.518756,740.51467,740.521819,876.22135,874.3777,877.9324,78,78,69886.96782,neg,FALSE,NA,NA,NA,NA,NA
1519,1519,742.273712,742.271299,742.276448,617.8708,616.6417,618.8355,59,59,72318.79807,neg,FALSE,NA,NA,NA,NA,NA
1520,1520,742.514942,742.510871,742.520995,871.3917,868.9105,875.4204,62,62,44753.54087,neg,FALSE,NA,NA,NA,NA,NA
1521,1521,742.535387,742.532819,742.537585,907.8687,906.3596,909.8727,101,101,142894.119,neg,FALSE,NA,NA,NA,NA,NA
1522,1522,743.539249,743.51867,743.541701,907.6877,873.4028,909.0865,71,71,72139.20107,neg,FALSE,NA,NA,NA,NA,NA
1523,1523,744.289774,744.287183,744.291678,651.7815,646.6242,654.2737,101,101,524214.1795,neg,TRUE,1523,0.894026,0,0,-1
1524,1524,744.559811,744.557369,744.561791,845.8574,844.3022,847.3466,100,100,205524.0851,neg,FALSE,NA,NA,NA,NA,NA
1525,1525,745.478927,745.477273,745.482238,849.106,841.2957,851.1282,65,65,52348.80557,neg,FALSE,NA,NA,NA,NA,NA
1526,1526,745.54668,745.544484,745.548949,823.6315,822.8271,824.7317,101,101,4283093.044,neg,TRUE,1526,0.530041,0,0,-1
1527,1527,746.509161,746.484421,746.512169,872.0538,847.8639,873.6269,101,101,144563.8071,neg,TRUE,1527,0.723543,0,0,-1
1528,1528,746.550068,746.54761,746.552317,823.6721,822.8271,824.7317,101,101,1772849.622,neg,TRUE,1528,0.453729,0,0,-1
1529,1529,747.562558,747.559966,747.564534,854.7103,853.0348,856.6486,101,101,2484628.017,neg,TRUE,1529,0.387183,0,0,1
1530,1530,748.524946,748.522818,748.52762,887.8474,886.1825,890.5696,101,101,376311.9246,neg,FALSE,NA,NA,NA,NA,NA
1531,1531,748.565744,748.563278,748.567929,854.5797,853.0348,855.8979,101,101,1034181.771,neg,TRUE,1531,0.490919,0,0,1
1532,1532,749.528816,749.526438,749.530884,887.8807,885.541,890.5696,81,81,166108.5259,neg,FALSE,NA,NA,NA,NA,NA
1533,1533,749.570823,749.568112,749.573198,856.4927,852.8254,858.7138,101,101,293667.4823,neg,FALSE,NA,NA,NA,NA,NA
1534,1534,750.540829,750.538412,750.542896,919.1023,917.2544,920.8497,101,101,399505.2398,neg,FALSE,NA,NA,NA,NA,NA
1535,1535,751.4324,751.428718,751.434239,737.2403,734.4615,740.2112,72,72,95089.80177,neg,FALSE,NA,NA,NA,NA,NA
1536,1536,751.544338,751.541871,751.546371,918.7518,917.2544,921.1515,101,101,188978.3177,neg,FALSE,NA,NA,NA,NA,NA
1537,1537,752.55155,752.547463,752.556604,923.28755,918.7737,936.9444,76,76,72286.46784,neg,FALSE,NA,NA,NA,NA,NA
1538,1538,753.447719,753.445383,753.450094,751.9484,750.1593,754.7982,98,98,171330.5111,neg,TRUE,1538,0.067906,0,0,-1
1539,1539,761.577557,761.575287,761.580178,871.0279,869.0443,872.5847,99,99,70599.02132,neg,FALSE,NA,NA,NA,NA,NA
1540,1540,762.27297,762.269854,762.274723,634.14775,632.5955,635.3907,100,100,134203.8044,neg,TRUE,1540,0.739854,0,0,1
1541,1541,762.50479,762.502087,762.509317,857.7018,855.3684,859.0957,95,95,131197.9247,neg,FALSE,NA,NA,NA,NA,NA
1542,1542,763.392713,763.390153,763.395755,352.8247,351.9582,354.1038,53,53,103973.6053,neg,FALSE,NA,NA,NA,NA,NA
1543,1543,764.288537,764.285765,764.290811,662.1288,660.6538,663.6568,91,91,84514.11843,neg,FALSE,NA,NA,NA,NA,NA
1544,1544,764.519931,764.516638,764.524629,871.4633,868.6234,872.6804,94,94,104028.4098,neg,TRUE,1544,0.825535,0,0,1
1545,1545,764.577692,764.574974,764.579679,915.5535,914.1385,917.8411,101,101,100624.4208,neg,FALSE,NA,NA,NA,NA,NA
1546,1546,766.304498,766.301461,766.306556,693.8225,692.5675,694.9722,95,95,88780.12904,neg,TRUE,1546,0.19121,0,0,-1
1547,1547,766.535904,766.532774,766.538772,901.7659,900.2102,903.4671,101,101,204739.574,neg,TRUE,1547,0.615064,0,0,1
1548,1548,767.539188,767.536251,767.541611,901.3695,899.9382,903.6388,94,94,87190.96994,neg,FALSE,NA,NA,NA,NA,NA
1549,1549,768.289646,768.287233,768.291807,634.2806,633.1465,635.5677,100,100,330725.2888,neg,TRUE,1549,0.622754,0,0,-1
1550,1550,769.292652,769.29,769.295681,634.1619,632.5399,636.1026,61,61,75099.47014,neg,FALSE,NA,NA,NA,NA,NA
1551,1551,770.3054,770.302754,770.307614,663.6029,661.4374,665.257,101,101,247060.6435,neg,TRUE,1551,0.924031,0,0,1
1552,1552,771.562348,771.559888,771.564492,831.6698,830.6244,833.1915,98,98,184977.4369,neg,TRUE,1552,0.24465,0,0,-1
