"X","name","fold","tstat","pvalue","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","batch_1","batch_2","B_7","B_8","B_29","B_14","B_6","B_10","B_20","B_11","B_18","B_3","B_15","B_4","B_1","B_5","B_17","B_16","B_12","B_2","B_19","B_9","B_32","B_25","B_27","B_13","B_35","B_21","B_33","B_23","B_36","B_37","B_26","B_34","B_30","B_31","B_28","B_22","B_24","A_15","A_8","A_2","A_6","A_3","A_1","A_10","A_16","A_14","A_9","A_20","A_23","A_11","A_7","A_19","A_18","A_22","A_21","A_5","A_4","A_17","A_24","A_12","A_13","QC_1","QC_10","QC_11","QC_12","QC_13","QC_14","QC_15","QC_16","QC_17","QC_18","QC_19","QC_2","QC_20","QC_3","QC_4","QC_5","QC_6","QC_7","QC_8","QC_9","QC9_2","isotopes","adduct","pcgroup"
507,"M223T817",2.40918803157266,-9.57764284793219,1.68309810533174e-13,222.993118181055,222.992974868289,222.993232145382,816.689,804.961,821.793,61,55,0,2392400.61048325,2420899.98370312,831936.394449563,740270.336731769,1134145.50436205,644240.498530597,634264.513237187,1068663.87658435,2699197.97567826,837143.218652342,1749214.51370613,1227504.24780362,2359332.51177396,2516655.07186912,1400572.96299799,1176644.55646936,791859.060069696,2122109.5298478,2681081.7064018,786386.650103414,754708.033409169,581746.151342852,701795.02836978,833780.945587481,757545.969665638,663060.062592328,703256.31397865,643951.697358335,734247.554441884,699543.735674396,598552.31273973,710325.749754701,711742.578814133,670332.181332875,719483.203379827,662004.049660385,691060.419196121,773229.296614397,943884.711225583,682306.197779607,2153473.82437992,2161822.81345462,604855.204361717,677739.660692608,2163930.65672351,650303.20706078,764561.171195313,654119.19029828,624665.4720055,1127879.98783714,528092.027899188,675801.110421637,688383.986672171,669066.990955016,654532.676499963,2357151.15363315,2261615.81087125,490467.230540915,638380.628921886,2368397.30362756,785136.959192575,1456784.06123463,2637245.36388281,2592596.59500568,597762.781868989,654693.766802662,776157.939325102,708028.689860781,730230.115480954,717720.715331617,718950.741646549,744732.188831091,1978572.41484652,751227.388721031,2071160.29663944,1553448.12558829,1188424.33891533,2641907.86686963,1512673.36685305,2654067.17390901,2424281.65517804,676124.695293199,"","",339
508,"M223T703",1.71001994573592,3.67222956263121,0.000347998670075622,223.062481867403,223.06234765525,223.06269917149,703.083,700.814,705.167,42,41,0,2299070.47561485,506599.627924392,2074961.94371415,1823162.75505629,633303.028941968,530917.130618537,3074820.3161956,1673777.1394672,1919686.68218501,2031905.51563651,1483364.73715489,702178.124647209,2273587.12428711,2832609.27127009,2279644.40364535,2196942.36971918,2092460.90372873,668936.762218905,2014869.44512409,2256280.5717036,405273.729901044,675141.122058485,2029342.86835106,2225321.94176426,2223276.50036904,8166564.68708035,5838543.78366173,5394768.16742282,5777373.89610013,1392155.55860685,8105971.77428372,32384845.6071712,5043822.14136422,6934851.11392832,5441281.07644112,3215301.83950579,2288160.60077369,603266.061625546,576027.694861696,872096.092754142,2813960.89017686,642487.12147182,973396.552583253,2495668.26498665,715892.461747512,1844555.84027935,2725668.64348328,3872321.17279922,7258625.47209579,671314.575216668,494749.396078125,5898622.30556931,6013276.24081025,748951.864847019,8917521.79952388,613370.449158273,2410805.08883887,9151814.98657212,11572091.7421282,1925890.52426633,609411.55477468,7795122.9840232,8194761.12115094,6280727.49695023,5166394.2234871,4866296.19706888,3673937.53591409,4677227.14387195,4007459.3883952,4914183.33783769,4629376.39173933,3420374.0229418,6854967.33875724,3471237.51882388,7360722.92505253,8037358.44736811,7144798.632169,6460113.07912193,5580644.22047678,5988767.98899356,7153123.41752214,4754498.83101956,"","",235
509,"M223T695",1.71925475092919,-4.42622360264614,2.24005421962659e-05,223.095901646986,223.094883836969,223.096321829066,694.6795,692.906,703.626,146,57,81,21433803.6258598,9686450.61350887,1988301.86371975,8388924.51887791,17779372.7045071,18016918.7020429,3222312.69984375,15863957.9895281,12824042.1548472,11087361.0081429,21707021.0098748,9082711.84283208,18129920.7148487,8556462.67086702,5746326.63146161,7834050.84980915,10867481.8847168,10478966.8430846,1813497.88436122,11415711.3579644,459167.249216911,626642.813935057,1899676.7416847,648964.759034184,2423868.40926219,8621531.30397567,6466162.83886719,6335907.15736699,5926558.42272512,1404319.00233105,8032435.99072742,38325425.2858761,5563147.04466053,6895774.55088683,5439797.51997361,3029159.75348284,2247776.81942908,13535639.1725741,10732448.4822621,19496876.5146265,9796175.4609239,4683463.98144793,3985179.35811652,14144392.9711961,15827158.2989944,7191895.79438991,7889877.49259667,2718343.9221328,7199973.90024847,10561055.6127044,4816326.42612666,5905689.50571575,6704890.43963892,840935.28330078,8310624.16086235,5806608.91597363,3714782.54035266,8448913.86789592,11949302.0351049,11414218.0280662,4948713.72800059,7851948.67274815,8151993.69054952,7961956.18593949,5721837.33258068,4950843.06137295,4254715.24116933,4656637.93085164,4575246.06322087,4697376.37746392,4721821.61863456,5135176.27481149,8135995.63935006,4946909.9962499,8227944.35727116,7798626.980656,7582528.1297777,7169897.02867863,6893939.27442188,7014593.6447418,7314264.2201526,5886431.08424706,"[41][M]+","[M+H-H20]+ 240.099",11
510,"M223T100",1.54295307282232,-17.7412386933626,0,223.09365258197,223.09261547162,223.093893083325,99.7386,93.0107,108.588,143,57,81,646132.420704622,780025.808241272,368855.10416931,676068.558523516,641852.790246781,621311.250859165,387916.10415404,665200.599038108,604640.528165043,582961.208464244,660924.867587304,548542.611372071,624947.156514669,735102.363963993,675135.986419887,630003.777641683,627268.50114834,662729.348370945,563822.232009369,675485.049650635,398166.733791069,359505.515251476,382956.934838379,674695.105743562,382724.524045869,424146.163044372,417109.460914744,394769.921817676,419188.925323742,403354.327926743,384949.401805928,383136.172740054,364791.82686573,250452.881878666,288155.095865625,429254.15997913,440854.997815001,567264.292814611,660204.255227214,478973.305970654,583216.886720508,472915.526920948,596490.004694745,509475.445940576,587193.461082082,458191.059781238,646506.979943587,403159.314508399,383921.873032227,453933.600112218,476344.245735754,391544.417657607,395415.954754704,411310.879992081,386297.916946789,754953.925327795,816101.250260541,434133.181717253,435223.098385254,714887.835333956,669212.296412192,500594.817786133,669478.025243966,624119.803771094,384832.221297551,388489.988021809,402795.969312809,424237.485622954,438914.548178034,402624.476512519,421536.950666648,415688.100249024,591542.279023264,402727.105684534,612417.487741933,746046.644212944,650346.34803557,668487.5002217,709991.759902711,646763.704504914,718383.359544324,369338.037522101,"","[2M+2K+2NH4-H]3+ 278.15",60
511,"M223T120",1.33030459263339,-2.21591773052863,0.0287896409766462,223.092152247918,223.091044457095,223.093986733299,119.5925,109.434,138.012,148,55,58,513048.79010952,205107.762652588,518754.096738607,184639.783528231,210292.98853186,909048.232668887,154490.615354834,551400.373635541,490338.892408828,187735.605395508,244581.974394141,80957.9826250002,257069.687887482,173327.376848145,113725.043089356,137819.479165907,255523.05495369,659468.293137696,166659.281078125,587972.391032025,264293.774848788,281935.847947354,333836.358988281,224898.436138403,635424.883242187,111504.728546128,285694.738550149,171788.30175,317213.848359375,200809.09722662,122549.279605252,415193.299534647,1045859.33017025,300209.912792165,149414.581751052,122507.409099141,105621.121238708,286821.932627093,121410.107775879,171714.508419727,356040.044949777,312614.264323942,182248.872514915,115364.872461495,167504.713909446,201904.34832927,107483.997029297,56614.9031267361,197297.725147898,166485.541125,93401.0844682617,194679.973432617,140485.332720588,94019.8847607422,324360.735610498,91751.7592037529,113684.681224854,117576.736778634,63576.3737095703,248665.042498271,180551.033372545,252916.22303194,117766.02203559,273206.9900263,105891.829426585,159717.625165898,247319.679591455,282121.826133012,267930.980724609,313729.973876953,217379.6258934,196299.941758034,326495.3524733,244917.032390598,282950.458677677,236489.834026794,201925.993865885,251894.084296728,364016.913169352,213306.958548503,80921.1742140626,63972.7358925781,"","",323
512,"M223T744",4.05130317974117,-4.69270281364464,1.62809748478487e-05,223.131614718705,223.131370560816,223.132630879737,743.692,739.583,745.9,101,52,49,1238506.91352869,419111.85420871,43831.8598732524,367119.754923446,264496.8417223,782713.456778317,102679.258851249,5090754.18377347,366086.13309484,403374.962426946,1438324.24342954,517805.947122161,894107.581261747,525522.09563229,271638.923703004,895596.762289922,279109.763542725,582592.281601317,557034.017174999,820874.54137435,72849.0225991956,57536.9855729416,97346.0267355467,77022.0907527998,54340.0554896519,154910.538291665,465287.842932105,74219.3779056489,385411.718309198,67847.4896283394,73020.5284630994,569621.288545722,137585.85193307,566647.589197266,202236.500520248,67155.0374891652,40652.875688042,1153609.88123437,328906.676035995,2035518.7025838,662927.375854782,517621.629941503,522375.741218748,807585.372845356,1615306.03006963,474688.250900316,1671265.21761322,245326.12010559,226642.528820312,951854.636841306,269370.535848541,567214.817147506,435882.802659343,147357.226141357,224972.423888882,280259.788815308,460026.951449999,476154.710481642,968668.549017213,270192.695857284,196363.994562337,55940.6293486769,415795.411981025,438070.87930685,197073.625938714,105491.540901271,198579.071619106,68814.3224920655,221092.486174386,246175.656892781,96980.3167636717,95015.5619655094,42156.6208855292,209453.884422363,58331.959453718,71810.6893853013,64203.8735802525,68114.2447717014,99996.9186345434,271928.414585156,138269.378114844,63316.4036820084,"","",469
513,"M224T695",1.73031959858416,-4.60215808864448,1.10575477378916e-05,224.09932929504,224.098333161092,224.099595168716,694.706,692.906,696.533,139,56,78,2428839.69925694,1088993.63056796,218507.426475541,991517.876701357,2023598.08617513,2084383.90338801,371113.083833984,1805330.70838879,1444627.33565756,1285246.67666711,2502094.77787973,1082085.34099526,2016689.57627214,965948.673886952,676520.675656767,936839.182222218,1225404.611792,1187231.72645014,220484.652988754,1343056.79255859,56891.829441541,57961.5232663658,224712.962654086,182635.430685729,273566.337787659,1008204.31591354,763451.27087167,743354.433574909,673900.047058042,160860.769340262,931439.609975187,4239519.45611457,654929.366456301,798579.698014419,623760.068696288,386389.232956218,265191.932111003,1517313.70595053,1236392.92067957,2227107.52430729,1115374.49333496,555898.502260169,496867.431442556,1600560.2686901,1788482.74633756,838136.187435549,925264.076496825,602981.459687498,835821.023952388,1216895.12214706,582177.377085033,698731.981858196,403732.320504702,79089.8655165921,949144.226882568,663847.574398634,434216.976330932,984666.534722483,1381355.04657634,1349291.30484972,571138.961744627,907594.194738967,958475.695136722,980717.81053901,682279.2184788,581659.015834107,504353.455348298,520227.118240358,556805.078738051,539498.027017752,520172.932678893,602246.975058533,999724.402396512,557821.952727024,925635.947174998,933284.939596342,891648.896667176,823674.020175377,858079.629877352,803015.641164556,865657.697055315,698117.873524355,"[41][M+1]+","",11
514,"M225T106",1.52060360555688,-16.3534477578035,0,224.864426088836,224.863379618516,224.864764049223,105.752,104.299,115.782,148,57,81,381048.509786631,471224.282692813,206230.770741645,434895.368927598,385847.833828088,343704.624394727,247844.671781389,397719.802712219,342677.456419636,397003.842525253,354333.078189063,442109.514739618,368641.552159635,312277.235690332,349891.897963129,370152.767266064,349979.269816229,356072.107748437,381812.23714738,405518.991893555,250395.758931943,267942.327732422,283484.550507031,396999.796430918,205184.384449805,259020.561652448,216349.892248092,261196.712108807,266463.527721964,221038.129318144,261061.007896662,219112.293553646,182849.210163314,212620.773098914,159459.430390462,274373.039467859,304324.554387793,436922.86209182,318664.422121187,375518.082638543,564759.537423047,517955.849159935,403528.707992135,553909.978448643,482762.659364113,464215.514619141,378995.823861875,235391.50944976,225926.525566113,526313.084397666,388624.036617578,226235.197289507,205790.973697998,242182.953677205,184453.603053889,390463.441458105,381035.159804297,250056.49645468,210609.704978613,381943.321469531,398457.288121602,329117.388580195,439635.568588623,408021.132874701,277386.660972555,282681.546841513,228980.848458633,245992.879724068,232141.280753551,246800.3067244,263254.667739622,249710.357288981,347442.037332589,239605.251894531,365312.870855947,372721.313131911,326936.750058594,376747.059556081,411762.525069492,381552.10482873,346378.467816575,284203.208231534,"","[M+Na]+ 201.875",70
515,"M225T109",1.69498510952033,-10.135060730887,0,225.034162881594,225.033086536115,225.0345053084,109.003,107.249,114.861,143,57,81,441844.235505859,419713.696891803,355574.893372266,559212.31184645,520506.38201123,806242.759646868,343576.898400513,604253.632127387,717106.664942229,469245.046349219,660708.158792917,510657.48813186,465458.062007593,497937.567086195,629100.973840942,559496.66995271,625901.80650019,618754.795847939,490065.835487476,621683.215566406,186345.551455973,373867.241936524,430975.445551041,497643.782282118,226777.445107282,394644.305944743,401345.987253104,595303.896923633,230743.113265104,231531.400534598,370687.214002083,260223.482772321,396723.381721875,393871.372640036,245156.747527692,270006.052913714,253688.981634668,552147.235276101,455786.455556098,582659.942445827,409614.324853053,374107.629365035,712842.762472461,572303.257449732,610381.484637137,446079.034193617,480555.451569676,172801.334528111,348270.893117704,541681.778889453,440147.036368421,181535.442138753,203021.10250978,227152.883420554,472500.512017764,416975.552000514,441945.582342774,258848.035158691,223566.180873814,397108.055321978,422725.585770101,526420.782403371,593328.952844385,569920.670552564,316961.930258911,282986.268328125,254221.186230016,225832.817619271,256290.403592122,281440.948899414,282767.777583582,252958.883726278,530042.621797689,301945.298742532,527802.654317999,572904.8412905,534878.775076044,562106.338128808,562488.275863146,560592.128352482,546124.367290826,303146.43734525,"","[M+2Na-H]+ 180.062",12
516,"M225T116",2.20005099011038,-6.95222140718464,1.12697362553149e-09,225.106963479518,225.106696933699,225.108078307538,115.859,113.489,120.231,95,48,44,467048.099782715,46993.8345566406,20626.3825438959,360367.840806071,456126.466627002,284971.951522808,111547.545341927,231784.926002604,244160.875405274,213551.22921901,77630.3481747623,398460.2847134,592069.462195206,59864.9526110491,2807.95514661972,128962.083980591,34892.013187181,381276.106834089,314096.426508324,354276.470785742,277458.253867013,7438.25020882487,136135.70056911,435622.11135791,204857.807891235,72437.8980175586,179506.673194795,12038.8395701785,191961.296741638,122258.479825335,14518.2458216944,319745.138011909,290320.803330078,214912.961001172,48061.2848116408,17613.4792981253,53454.5636219049,493844.709766899,183656.556748355,623550.045764396,323924.632007175,416434.735713623,230787.291935547,484548.948206522,153265.811376202,191119.781098324,88516.9816731201,219260.090391602,245679.534921157,356770.210308949,475808.470823134,196049.844528646,135694.135516406,283119.580669807,5877.82416051766,303535.597449104,191502.763016006,45630.4163398461,192659.123816291,325827.111855025,474426.029671206,203639.841510238,254649.221707031,260058.748170487,97131.6013800201,53107.1028955078,189620.293394325,160878.864770733,150398.076529623,141669.083955859,148485.422663411,157908.476980844,233726.467304917,176134.08061084,174921.863787977,235701.16790625,244817.615395623,244430.844269876,243013.409530503,234944.176573568,251378.173464063,97267.512906299,"","[M+H]+ 224.101",3
517,"M225T745",2.62940299723085,-5.71833345057646,2.19577749982491e-07,225.147155324421,225.146827798111,225.148248772611,745.176,742.315,747.188,65,49,16,134631.763179155,94700.9663671874,0,81836.376574219,86954.9647444656,94203.1669936087,5773.89520455301,263032.484779478,75353.6913631478,82280.2013896331,312855.081193361,51878.4840726454,328911.199301952,87264.25678711,284575.638511476,49273.0794225261,50940.9991195309,188296.86384916,39476.8388751956,174499.074934693,55203.147576939,38059.537476457,22392.8787113577,19988.7644554797,20803.8537130302,40763.8763799498,121645.235171874,65101.9347142252,41813.0602172498,23923.4220819825,4106.97779825872,25661.4089386806,11546.0688024536,54251.1128161252,41272.2520971034,151289.724733887,3163.63395867429,216152.632205228,75039.8808900006,421357.779396156,200476.661132813,98674.0091535052,176691.584005005,357199.29142975,537560.708328755,649748.601780027,527251.354330076,128759.453645883,60163.357940957,476715.460524132,78482.691750442,186037.928203858,298171.550050049,50681.0118751282,144391.557613839,272337.912249777,66404.1263146977,209024.438481331,270782.173554102,156933.364190355,286007.396919694,112024.748192004,167721.768889385,145138.330994727,55418.9845794067,65247.4668384194,63584.5384870673,63889.7839482643,74415.6512871593,65983.6338520646,62070.7155317813,58064.7797587179,114517.884092074,59259.4218576625,124107.603410512,151068.748170704,107524.770142921,100778.879609864,132469.208998579,137331.086932812,155056.121805438,58270.6425785087,"","",478
